Date,MSFT,AAL,NVDA,INTC,AAPL,MU,NOK,BB,AMZN,JPM,GLD,TLT
2025-06-23,482.1488037109375,10.899999618530273,143.97824096679688,21.190000534057617,200.70376586914062,121.78848266601562,5.112959861755371,4.320000171661377,208.47000122070312,272.96142578125,311.0799865722656,82.98509216308594
2025-06-24,486.2261962890625,11.369999885559082,147.70326232910156,22.549999237060547,199.5084991455078,127.60456848144531,5.1426286697387695,4.329999923706055,212.77000427246094,275.8944091796875,306.19000244140625,83.58761596679688
2025-06-25,488.3691101074219,11.0600004196167,154.104736328125,22.200000762939453,200.76353454589844,126.9461441040039,5.112959861755371,4.869999885559082,211.99000549316406,278.6409912109375,307.1199951171875,83.69281768798828
2025-06-26,493.50811767578125,11.130000114440918,154.81381225585938,22.5,200.20574951171875,125.69912719726562,5.103070259094238,4.71999979019165,217.1199951171875,283.2415466308594,306.7799987792969,84.1136245727539
2025-06-27,492.0100402832031,11.279999732971191,157.54017639160156,22.690000534057617,200.28543090820312,124.46208190917969,5.112959861755371,4.539999961853027,223.3000030517578,281.6327819824219,301.2200012207031,83.57803344726562
2025-06-30,493.4683837890625,11.220000267028809,157.77984619140625,22.399999618530273,204.3592529296875,122.9556884765625,5.122849464416504,4.579999923706055,219.38999938964844,284.3793640136719,304.8299865722656,84.4005355834961
2025-07-01,488.1508483886719,11.520000457763672,153.09608459472656,22.850000381469727,206.998779296875,120.601318359375,5.172297954559326,4.340000152587891,220.4600067138672,284.869873046875,307.54998779296875,84.60980224609375
2025-07-02,487.1984558105469,11.630000114440918,157.0408477783203,21.8799991607666,211.6005401611328,121.44929504394531,5.1426286697387695,4.230000019073486,219.9199981689453,286.4295349121094,309.25,84.07223510742188
2025-07-03,494.8870544433594,11.6899995803833,159.1280517578125,22.489999771118164,212.70616149902344,121.99797821044922,5.132739543914795,4.349999904632568,223.41000366210938,291.75201416015625,307.1400146484375,83.4866714477539
2025-07-07,493.77593994140625,11.59000015258789,158.02951049804688,22.0,209.120361328125,119.74625396728516,5.07340145111084,4.309999942779541,223.47000122070312,287.77984619140625,307.3699951171875,82.68990325927734
2025-07-08,492.68463134765625,11.579999923706055,159.78717041015625,23.59000015258789,209.1801300048828,124.2397232055664,5.0931806564331055,4.210000038146973,219.36000061035156,278.72174072265625,304.1600036621094,82.58432006835938
2025-07-09,499.5200500488281,11.479999542236328,162.66334533691406,23.440000534057617,210.30567932128906,122.0628890991211,5.043732166290283,4.130000114440918,222.5399932861328,279.0962829589844,305.5199890136719,83.4482650756836
2025-07-10,497.5061340332031,12.9399995803833,163.88172912597656,23.81999969482422,211.5706329345703,122.93162536621094,5.004173755645752,4.110000133514404,222.25999450683594,284.0541076660156,306.20001220703125,83.50585174560547
2025-07-11,499.3315734863281,12.220000267028809,164.7006378173828,23.43000030517578,210.3256072998047,124.34957122802734,4.925056457519531,4.03000020980835,225.02000427246094,282.7431640625,309.1400146484375,82.35391998291016
2025-07-14,499.0339050292969,12.380000114440918,163.85177612304688,23.299999237060547,207.79562377929688,118.43814849853516,4.826159477233887,4.03000020980835,225.69000244140625,284.5567932128906,308.010009765625,82.18114471435547
2025-07-15,501.811767578125,12.170000076293945,170.4729461669922,22.920000076293945,208.28369140625,119.93597412109375,4.697593688964844,4.070000171661377,226.35000610351562,282.4376220703125,306.7300109863281,81.60518646240234
2025-07-16,501.6133117675781,12.270000457763672,171.14205932617188,22.690000534057617,209.32955932617188,116.26129913330078,4.697593688964844,4.039999961853027,223.19000244140625,281.7181091308594,308.260009765625,81.7203598022461
2025-07-17,507.6451416015625,12.449999809265137,172.76988220214844,22.799999237060547,209.1901092529297,113.09590148925781,4.7272629737854,4.010000228881836,223.8800048828125,285.73956298828125,307.5899963378906,81.70116424560547
2025-07-18,506.0082092285156,12.510000228881836,172.18067932128906,23.100000381469727,210.3455047607422,114.22425842285156,4.697593688964844,3.9100000858306885,226.1300048828125,287.08990478515625,308.3900146484375,81.82596588134766
2025-07-21,506.0181579589844,12.319999694824219,171.15203857421875,23.260000228881836,211.64036560058594,113.0659408569336,4.697593688964844,3.880000114440918,229.3000030517578,286.794189453125,313.1300048828125,82.5555191040039
2025-07-22,501.2660827636719,12.5,166.8078155517578,23.239999771118164,213.55279541015625,109.06175231933594,4.410793304443359,3.9600000381469727,227.47000122070312,287.2475891113281,316.1000061035156,83.0546875
2025-07-23,501.8613586425781,12.680000305175781,170.5528564453125,23.489999771118164,213.30377197265625,109.67086791992188,4.4701313972473145,4.099999904632568,228.2899932861328,292.5011291503906,312.17999267578125,82.59391021728516
2025-07-24,506.8316650390625,11.460000038146973,173.50892639160156,22.6299991607666,212.91531372070312,111.568115234375,4.292117595672607,3.9600000381469727,232.22999572753906,292.29412841796875,310.2699890136719,82.4499282836914
2025-07-25,509.6392517089844,11.5,173.26922607421875,20.700000762939453,213.0348358154297,111.09880065917969,4.282227516174316,3.9100000858306885,231.44000244140625,294.33441162109375,307.3999938964844,82.96829986572266
2025-07-28,508.4388122558594,11.579999923706055,176.51490783691406,20.68000030517578,213.20419311523438,111.08881378173828,4.213000297546387,3.8299999237060547,232.7899932861328,293.9992980957031,305.4100036621094,82.43072509765625
2025-07-29,508.50823974609375,11.420000076293945,175.2765350341797,20.40999984741211,210.43516540527344,111.79777526855469,4.179999828338623,3.75,231.00999450683594,292.7771301269531,306.25,83.82263946533203
2025-07-30,509.1729431152344,11.510000228881836,179.03155517578125,20.34000015258789,208.2239227294922,114.5737533569336,4.110000133514404,3.740000009536743,230.19000244140625,295.3299255371094,300.9599914550781,83.39068603515625
2025-07-31,529.2723999023438,11.489999771118164,177.63340759277344,19.799999237060547,206.74978637695312,108.98186492919922,4.079999923706055,3.690000057220459,234.11000061035156,291.9885559082031,302.9599914550781,83.43866729736328
2025-08-01,519.956787109375,11.029999732971191,173.4889373779297,19.309999465942383,201.58030700683594,104.72803497314453,4.050000190734863,3.609999895095825,214.75,285.2171936035156,309.1099853515625,84.62488555908203
2025-08-04,531.3954467773438,11.270000457763672,179.7605743408203,19.5,202.5464630126953,107.61385345458984,4.090000152587891,3.7699999809265137,211.64999389648438,290.0369873046875,310.9100036621094,84.85614776611328
