Date,NVDA,AMD,TSLA,AMZN,META,NFLX,COST,UNH,BA,KO
2020-01-24,6.22655725479126,50.349998474121094,37.654666900634766,93.08200073242188,216.0428009033203,35.316001892089844,283.08868408203125,261.97955322265625,321.1393127441406,47.34947967529297
2020-01-27,5.971014022827148,49.2599983215332,37.201332092285156,91.41699981689453,212.99951171875,34.28799819946289,282.1222839355469,254.17764282226562,314.72747802734375,47.185302734375
2020-01-28,6.164162635803223,50.529998779296875,37.793331146240234,92.6624984741211,215.8940887451172,34.85200119018555,283.3986511230469,255.7703094482422,314.6877136230469,46.79948425292969
2020-01-29,6.103756904602051,47.5099983215332,38.732666015625,92.9000015258789,221.2867431640625,34.316001892089844,282.2407531738281,253.11294555664062,320.1153869628906,46.79948425292969
2020-01-30,6.110469341278076,48.779998779296875,42.72066879272461,93.53399658203125,207.7060089111328,34.77399826049805,282.1405334472656,251.39508056640625,321.3878173828125,48.318145751953125
2020-01-31,5.877295970916748,47.0,43.371334075927734,100.43599700927734,200.15234375,34.50899887084961,278.53924560546875,243.76333618164062,316.3875732421875,47.94053268432617
2020-02-03,5.974245548248291,48.02000045776367,52.0,100.20999908447266,202.41249084472656,35.79999923706055,275.3302001953125,245.16793823242188,314.1310119628906,48.088294982910156
2020-02-04,6.143281936645508,49.45000076293945,59.137332916259766,102.4834976196289,208.00338745117188,36.9010009765625,277.97406005859375,251.26986694335938,316.0595397949219,48.30173110961914
2020-02-05,6.233517646789551,49.84000015258789,48.97999954223633,101.99349975585938,208.2809600830078,36.96699905395508,281.66644287109375,264.5920715332031,327.6008605957031,48.3099365234375
2020-02-06,6.3202738761901855,49.31999969482422,49.930667877197266,102.5114974975586,209.0145263671875,36.69499969482422,283.77685546875,261.6663513183594,339.4106140136719,48.424869537353516
2020-02-07,6.254151821136475,49.72999954223633,49.871334075927734,103.96399688720703,210.48165893554688,36.676998138427734,286.5360412597656,258.76751708984375,334.75830078125,48.589046478271484
2020-02-10,6.537041187286377,52.2599983215332,51.41866683959961,106.69550323486328,211.2052764892578,37.106998443603516,286.68218994140625,256.8080749511719,342.6314697265625,49.04875183105469
2020-02-11,6.6593427658081055,53.79999923706055,51.62533187866211,107.54000091552734,205.3863983154297,37.36899948120117,283.8407897949219,260.1722412109375,342.3829345703125,48.91740417480469
2020-02-12,6.774936199188232,53.88999938964844,51.15266799926758,108.0,208.92530822753906,38.000999450683594,287.8972473144531,271.526123046875,345.39501953125,48.76963424682617
2020-02-13,6.7311859130859375,54.529998779296875,53.599998474121094,107.49349975585938,211.2846221923828,38.13999938964844,290.71124267578125,270.3808898925781,342.82000732421875,48.93382263183594
2020-02-14,7.203746318817139,55.310001373291016,53.33533477783203,106.74349975585938,212.31553649902344,38.040000915527344,290.8116149902344,267.3209533691406,340.489990234375,49.21293258666992
2020-02-18,7.372286796569824,56.88999938964844,57.22666549682617,107.78350067138672,215.904052734375,38.77799987792969,294.2286376953125,270.3271789550781,338.8800048828125,48.86814498901367
2020-02-19,7.822972297668457,58.900001525878906,61.16133117675781,108.51100158691406,215.5967254638672,38.61899948120117,295.1147766113281,273.1634216308594,338.29998779296875,49.06516647338867
2020-02-20,7.6738200187683105,57.27000045776367,59.96066665649414,107.65499877929688,212.7120361328125,38.599998474121094,296.08319091796875,270.3182067871094,336.2799987792969,49.02412033081055
2020-02-21,7.3101396560668945,53.279998779296875,60.06666564941406,104.79850006103516,208.3503875732422,38.00699996948242,294.1373291015625,269.6919860839844,330.3800048828125,49.360687255859375
2020-02-24,6.793332576751709,49.119998931884766,55.58599853515625,100.4645004272461,198.9727020263672,36.869998931884766,286.52685546875,248.541015625,317.8999938964844,48.145755767822266
2020-02-25,6.514170169830322,47.56999969482422,53.32733154296875,98.63700103759766,195.0570831298828,36.00899887084961,278.53277587890625,235.65724182128906,304.1400146484375,47.46441650390625
2020-02-26,6.653377532958984,47.4900016784668,51.91999816894531,98.97949981689453,195.4833221435547,37.92399978637695,279.2818603515625,235.30828857421875,305.5899963378906,47.2838134765625
2020-02-27,6.283012866973877,44.0099983215332,45.266666412353516,94.21499633789062,188.09820556640625,37.17100143432617,267.8069763183594,227.18429565429688,287.760009765625,45.09200668334961
2020-02-28,6.7175517082214355,45.47999954223633,44.53266525268555,94.1875,190.79452514648438,36.90299987792969,256.8527526855469,228.1148681640625,275.1099853515625,43.90991973876953
2020-03-02,6.875746250152588,47.459999084472656,49.574668884277344,97.69750213623047,194.72994995117188,38.10499954223633,282.43389892578125,244.35369873046875,289.2699890136719,45.904685974121094
2020-03-03,6.613580226898193,46.75,49.70066833496094,95.44950103759766,184.2718048095703,36.87699890136719,276.5776062011719,233.87673950195312,280.6199951171875,46.01962661743164
