Date,MSFT,AAPL,NVDA,AMZN,INTC,MU,JPM,AAL,GLD,TLT
2018-04-25,84.92047119140625,38.410396575927734,5.353287696838379,73.00849914550781,43.425933837890625,46.42367172241211,88.42670440673828,44.18845748901367,125.41000366210938,92.7294921875
2018-04-26,86.71438598632812,38.54418182373047,5.564790725708008,75.89800262451172,44.837398529052734,48.90090560913086,88.51514434814453,41.37602233886719,124.97000122070312,93.3785171508789
2018-04-27,88.14949798583984,38.09821319580078,5.592216968536377,78.63099670410156,44.56693649291992,46.34564971923828,87.95236206054688,42.38185501098633,125.5,94.09873962402344
2018-04-30,86.03361511230469,38.78827667236328,5.556883811950684,78.30650329589844,43.62876510620117,44.84370422363281,87.45391845703125,41.922882080078125,124.58999633789062,94.26493835449219
2018-05-01,87.39514923095703,39.6895751953125,5.612231254577637,79.11299896240234,45.07404708862305,45.633689880371094,87.45391845703125,42.342796325683594,123.70999908447266,93.9254150390625
2018-05-02,86.02442169189453,41.4428596496582,5.5917229652404785,78.48400115966797,44.21196365356445,44.75592803955078,86.76248931884766,41.24906921386719,123.6500015258789,93.82231140136719
2018-05-03,86.53959655761719,41.517967224121094,5.756772994995117,78.60399627685547,44.186607360839844,45.467891693115234,86.21583557128906,41.12212371826172,124.27999877929688,94.24274444580078
2018-05-04,87.5423355102539,43.146854400634766,5.90675163269043,79.04750061035156,44.86664962768555,46.40415954589844,87.17253875732422,41.85452651977539,124.54000091552734,94.38551330566406
2018-05-07,88.5174560546875,43.459022521972656,6.14444637298584,80.00700378417969,45.33420181274414,47.28192138671875,87.92826080322266,41.54130172729492,124.56999969482422,94.23479461669922
2018-05-08,88.14030456542969,43.667903900146484,6.186943054199219,79.61949920654297,45.58921813964844,47.36968994140625,89.23064422607422,42.08944320678711,124.58999633789062,94.14754486083984
2018-05-09,89.17981719970703,43.97538375854492,6.319873809814453,80.4000015258789,46.19276809692383,49.74939727783203,91.17621612548828,40.62120819091797,124.33000183105469,93.58442687988281
2018-05-10,90.07217407226562,44.60439682006836,6.427355766296387,80.4540023803711,46.73680877685547,51.35861587524414,91.88371276855469,41.149776458740234,125.18000030517578,94.33792114257812
2018-05-11,89.87901306152344,44.434757232666016,6.288990020751953,80.14550018310547,46.47328186035156,50.53937911987305,91.53800201416016,41.697914123535156,125.0,94.57587432861328
2018-05-14,90.18257141113281,44.33107376098633,6.309497833251953,80.0770034790039,46.66880798339844,51.690223693847656,91.57015228271484,41.560874938964844,124.48999786376953,94.07615661621094
2018-05-15,89.5294189453125,43.928184509277344,6.067357540130615,78.80599975585938,45.835723876953125,52.67525100708008,90.87071990966797,42.275421142578125,122.4800033569336,93.00532531738281
2018-05-16,89.76039123535156,44.338165283203125,6.078474521636963,79.36399841308594,46.44778823852539,55.103721618652344,91.11991882324219,43.12699890136719,122.29000091552734,92.64835357666016
